"date","aqi","category","aqi_category"
2023-03-26,176,"Unhealthy","Unhealthy"
2023-03-27,151,"Unhealthy","Unhealthy"
2023-03-28,189,"Unhealthy","Unhealthy"
2023-03-29,174,"Unhealthy","Unhealthy"
2023-03-30,168,"Unhealthy","Unhealthy"
2023-03-31,134,"Unhealthy","Unhealthy for Sensitive Groups"
2023-04-01,141,"Unhealthy","Unhealthy for Sensitive Groups"
2023-04-02,155,"Unhealthy","Unhealthy"
2023-04-03,157,"Unhealthy for Sensitive Groups","Unhealthy"
2023-04-04,171,"Unhealthy","Unhealthy"
2023-04-05,145,"Unhealthy","Unhealthy for Sensitive Groups"
2023-04-06,162,"Unhealthy","Unhealthy"
2023-04-07,187,"Unhealthy","Unhealthy"
2023-04-08,228,"Unhealthy","Very Unhealthy"
2023-04-09,210,"Unhealthy","Very Unhealthy"
2023-04-10,253,"Unhealthy","Very Unhealthy"
2023-04-11,289,"Unhealthy","Very Unhealthy"
2023-04-12,221,"Unhealthy","Very Unhealthy"
2023-04-13,212,"Unhealthy","Very Unhealthy"
2023-04-14,188,"Unhealthy","Unhealthy"
2023-04-15,242,"Unhealthy","Very Unhealthy"
2023-04-16,231,"Unhealthy","Very Unhealthy"
2023-04-17,170,"Unhealthy","Unhealthy"
2023-04-18,174,"Unhealthy","Unhealthy"
2023-04-19,168,"Unhealthy","Unhealthy"
2023-04-20,161,"Unhealthy","Unhealthy"
2023-04-21,151,"Unhealthy","Unhealthy"
2023-04-22,138,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-04-23,135,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-04-24,118,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-04-25,138,"Unhealthy","Unhealthy for Sensitive Groups"
2023-04-26,161,"Unhealthy","Unhealthy"
2023-04-27,164,"Unhealthy","Unhealthy"
2023-04-28,136,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-04-29,163,"Unhealthy","Unhealthy"
2023-04-30,153,"Unhealthy","Unhealthy"
2023-05-01,135,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-05-02,153,"Unhealthy","Unhealthy"
2023-05-03,153,"Unhealthy","Unhealthy"
2023-05-04,134,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-05-05,138,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-05-06,146,"Unhealthy","Unhealthy for Sensitive Groups"
2023-05-07,155,"Unhealthy","Unhealthy"
2023-05-08,162,"Unhealthy","Unhealthy"
2023-05-09,176,"Unhealthy","Unhealthy"
2023-05-10,164,"Unhealthy","Unhealthy"
2023-05-11,149,"Unhealthy","Unhealthy for Sensitive Groups"
2023-05-12,179,"Unhealthy","Unhealthy"
2023-05-13,171,"Unhealthy","Unhealthy"
2023-05-14,121,"Moderate","Unhealthy for Sensitive Groups"
2023-05-15,94,"Moderate","Moderate"
2023-05-16,155,"Unhealthy","Unhealthy"
2023-05-17,155,"Unhealthy for Sensitive Groups","Unhealthy"
2023-05-18,145,"Unhealthy","Unhealthy for Sensitive Groups"
2023-05-19,157,"Unhealthy","Unhealthy"
2023-05-20,143,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-05-21,143,"Unhealthy","Unhealthy for Sensitive Groups"
2023-05-22,141,"Unhealthy","Unhealthy for Sensitive Groups"
2023-05-23,134,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-05-24,153,"Unhealthy","Unhealthy"
2023-05-25,155,"Unhealthy","Unhealthy"
2023-05-26,128,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-05-27,145,"Unhealthy","Unhealthy for Sensitive Groups"
2023-05-28,165,"Unhealthy","Unhealthy"
2023-05-29,172,"Unhealthy","Unhealthy"
2023-05-30,176,"Unhealthy","Unhealthy"
2023-05-31,174,"Unhealthy","Unhealthy"
2023-06-01,162,"Unhealthy","Unhealthy"
2023-06-02,160,"Unhealthy","Unhealthy"
2023-06-03,157,"Unhealthy","Unhealthy"
2023-06-04,159,"Unhealthy","Unhealthy"
2023-06-05,161,"Unhealthy","Unhealthy"
2023-06-06,164,"Unhealthy","Unhealthy"
2023-06-07,170,"Unhealthy","Unhealthy"
2023-06-08,163,"Unhealthy","Unhealthy"
2023-06-09,155,"Unhealthy","Unhealthy"
2023-06-10,148,"Unhealthy","Unhealthy for Sensitive Groups"
2023-06-11,140,"Unhealthy","Unhealthy for Sensitive Groups"
2023-06-12,157,"Unhealthy","Unhealthy"
2023-06-13,164,"Unhealthy","Unhealthy"
2023-06-14,151,"Unhealthy","Unhealthy"
2023-06-15,135,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-06-16,128,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-06-17,111,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-06-18,134,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-06-19,132,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-06-20,138,"Unhealthy","Unhealthy for Sensitive Groups"
2023-06-21,132,"Unhealthy","Unhealthy for Sensitive Groups"
2023-06-22,122,"Moderate","Unhealthy for Sensitive Groups"
2023-06-23,114,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-06-24,89,"Moderate","Moderate"
2023-06-25,91,"Moderate","Moderate"
2023-06-26,83,"Moderate","Moderate"
2023-06-27,80,"Moderate","Moderate"
2023-06-28,76,"Moderate","Moderate"
2023-06-29,78,"Moderate","Moderate"
2023-06-30,64,"Moderate","Moderate"
2023-07-01,71,"Moderate","Moderate"
2023-07-02,82,"Moderate","Moderate"
2023-07-03,97,"Moderate","Moderate"
2023-07-04,83,"Moderate","Moderate"
2023-07-05,70,"Moderate","Moderate"
2023-07-06,81,"Moderate","Moderate"
2023-07-07,82,"Moderate","Moderate"
2023-07-08,82,"Moderate","Moderate"
2023-07-09,115,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-07-10,101,"Moderate","Unhealthy for Sensitive Groups"
2023-07-11,88,"Moderate","Moderate"
2023-07-12,76,"Moderate","Moderate"
2023-07-13,108,"Moderate","Unhealthy for Sensitive Groups"
2023-07-14,103,"Moderate","Unhealthy for Sensitive Groups"
2023-07-15,88,"Moderate","Moderate"
2023-07-16,100,"Moderate","Moderate"
2023-07-17,101,"Moderate","Unhealthy for Sensitive Groups"
2023-07-18,99,"Moderate","Moderate"
2023-07-19,91,"Moderate","Moderate"
2023-07-20,88,"Moderate","Moderate"
2023-07-21,83,"Moderate","Moderate"
2023-07-22,105,"Moderate","Unhealthy for Sensitive Groups"
2023-07-23,104,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-07-24,108,"Moderate","Unhealthy for Sensitive Groups"
2023-07-25,89,"Moderate","Moderate"
2023-07-26,78,"Moderate","Moderate"
2023-07-27,102,"Moderate","Unhealthy for Sensitive Groups"
2023-07-28,100,"Moderate","Moderate"
2023-07-29,100,"Moderate","Moderate"
2023-07-30,112,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-07-31,120,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-01,91,"Moderate","Moderate"
2023-08-02,66,"Moderate","Moderate"
2023-08-03,100,"Moderate","Moderate"
2023-08-04,132,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-05,111,"Moderate","Unhealthy for Sensitive Groups"
2023-08-06,122,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-07,136,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-08,123,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-09,142,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-10,167,"Unhealthy","Unhealthy"
2023-08-11,158,"Unhealthy","Unhealthy"
2023-08-12,150,"Unhealthy","Unhealthy for Sensitive Groups"
2023-08-13,128,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-14,158,"Unhealthy","Unhealthy"
2023-08-15,163,"Unhealthy","Unhealthy"
2023-08-16,167,"Unhealthy","Unhealthy"
2023-08-17,136,"Unhealthy","Unhealthy for Sensitive Groups"
2023-08-18,84,"Moderate","Moderate"
2023-08-19,98,"Moderate","Moderate"
2023-08-20,125,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-21,125,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-22,105,"Moderate","Unhealthy for Sensitive Groups"
2023-08-23,107,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-24,121,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-25,116,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-26,115,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-08-27,147,"Unhealthy","Unhealthy for Sensitive Groups"
2023-08-28,160,"Unhealthy","Unhealthy"
2023-08-29,169,"Unhealthy","Unhealthy"
2023-08-30,185,"Unhealthy","Unhealthy"
2023-08-31,196,"Unhealthy","Unhealthy"
2023-09-01,166,"Unhealthy","Unhealthy"
2023-09-02,169,"Unhealthy","Unhealthy"
2023-09-03,128,"Moderate","Unhealthy for Sensitive Groups"
2023-09-04,122,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-05,134,"Unhealthy","Unhealthy for Sensitive Groups"
2023-09-06,112,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-07,81,"Moderate","Moderate"
2023-09-08,87,"Moderate","Moderate"
2023-09-09,130,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-10,144,"Unhealthy","Unhealthy for Sensitive Groups"
2023-09-11,140,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-12,123,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-13,98,"Moderate","Moderate"
2023-09-14,71,"Moderate","Moderate"
2023-09-15,110,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-16,134,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-17,133,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-18,107,"Moderate","Unhealthy for Sensitive Groups"
2023-09-19,72,"Moderate","Moderate"
2023-09-20,79,"Moderate","Moderate"
2023-09-21,97,"Moderate","Moderate"
2023-09-22,85,"Moderate","Moderate"
2023-09-23,103,"Moderate","Unhealthy for Sensitive Groups"
2023-09-24,106,"Moderate","Unhealthy for Sensitive Groups"
2023-09-25,109,"Moderate","Unhealthy for Sensitive Groups"
2023-09-26,146,"Unhealthy","Unhealthy for Sensitive Groups"
2023-09-27,151,"Unhealthy","Unhealthy"
2023-09-28,151,"Unhealthy","Unhealthy"
2023-09-29,121,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-09-30,100,"Moderate","Moderate"
2023-10-01,94,"Moderate","Moderate"
2023-10-02,97,"Moderate","Moderate"
2023-10-03,85,"Moderate","Moderate"
2023-10-04,84,"Moderate","Moderate"
2023-10-05,99,"Moderate","Moderate"
2023-10-06,118,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-10-07,150,"Unhealthy","Unhealthy for Sensitive Groups"
2023-10-08,136,"Unhealthy","Unhealthy for Sensitive Groups"
2023-10-09,158,"Unhealthy","Unhealthy"
2023-10-10,174,"Unhealthy","Unhealthy"
2023-10-11,198,"Unhealthy","Unhealthy"
2023-10-12,183,"Unhealthy","Unhealthy"
2023-10-13,170,"Unhealthy","Unhealthy"
2023-10-14,180,"Unhealthy","Unhealthy"
2023-10-15,194,"Unhealthy","Unhealthy"
2023-10-16,179,"Unhealthy","Unhealthy"
2023-10-17,195,"Unhealthy","Unhealthy"
2023-10-18,193,"Unhealthy","Unhealthy"
2023-10-19,172,"Unhealthy","Unhealthy"
2023-10-20,157,"Unhealthy","Unhealthy"
2023-10-21,155,"Unhealthy","Unhealthy"
2023-10-22,158,"Unhealthy","Unhealthy"
2023-10-23,158,"Unhealthy","Unhealthy"
2023-10-24,96,"Moderate","Moderate"
2023-10-25,132,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-10-26,157,"Unhealthy","Unhealthy"
2023-10-27,159,"Unhealthy","Unhealthy"
2023-10-28,161,"Unhealthy","Unhealthy"
2023-10-29,168,"Unhealthy","Unhealthy"
2023-10-30,175,"Unhealthy","Unhealthy"
2023-10-31,181,"Unhealthy","Unhealthy"
2023-11-01,172,"Unhealthy","Unhealthy"
2023-11-02,168,"Unhealthy","Unhealthy"
2023-11-03,176,"Unhealthy","Unhealthy"
2023-11-04,168,"Unhealthy","Unhealthy"
2023-11-05,180,"Unhealthy","Unhealthy"
2023-11-06,174,"Unhealthy","Unhealthy"
2023-11-07,172,"Unhealthy","Unhealthy"
2023-11-08,179,"Unhealthy","Unhealthy"
2023-11-09,187,"Unhealthy","Unhealthy"
2023-11-10,202,"Unhealthy","Very Unhealthy"
2023-11-11,172,"Unhealthy","Unhealthy"
2023-11-12,189,"Unhealthy","Unhealthy"
2023-11-13,176,"Unhealthy","Unhealthy"
2023-11-14,186,"Unhealthy","Unhealthy"
2023-11-15,179,"Unhealthy","Unhealthy"
2023-11-16,122,"Unhealthy","Unhealthy for Sensitive Groups"
2023-11-17,66,"Moderate","Moderate"
2023-11-18,85,"Moderate","Moderate"
2023-11-19,142,"Unhealthy","Unhealthy for Sensitive Groups"
2023-11-20,158,"Unhealthy","Unhealthy"
2023-11-21,182,"Unhealthy","Unhealthy"
2023-11-22,227,"Very Unhealthy","Very Unhealthy"
2023-11-23,248,"Very Unhealthy","Very Unhealthy"
2023-11-24,254,"Very Unhealthy","Very Unhealthy"
2023-11-25,233,"Hazardous","Very Unhealthy"
2023-11-26,201,"Very Unhealthy","Very Unhealthy"
2023-11-27,168,"Unhealthy","Unhealthy"
2023-11-28,192,"Unhealthy","Unhealthy"
2023-11-29,195,"Unhealthy","Unhealthy"
2023-11-30,156,"Unhealthy","Unhealthy"
2023-12-01,182,"Unhealthy","Unhealthy"
2023-12-02,180,"Unhealthy","Unhealthy"
2023-12-03,175,"Unhealthy","Unhealthy"
2023-12-04,175,"Unhealthy","Unhealthy"
2023-12-05,191,"Unhealthy","Unhealthy"
2023-12-06,180,"Unhealthy","Unhealthy"
2023-12-07,148,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2023-12-08,109,"Moderate","Unhealthy for Sensitive Groups"
2023-12-09,182,"Unhealthy","Unhealthy"
2023-12-10,231,"Very Unhealthy","Very Unhealthy"
2023-12-11,283,"Hazardous","Very Unhealthy"
2023-12-12,232,"Very Unhealthy","Very Unhealthy"
2023-12-13,290,"Hazardous","Very Unhealthy"
2023-12-14,293,"Hazardous","Very Unhealthy"
2023-12-15,282,"Hazardous","Very Unhealthy"
2023-12-16,238,"Very Unhealthy","Very Unhealthy"
2023-12-17,238,"Very Unhealthy","Very Unhealthy"
2023-12-18,236,"Very Unhealthy","Very Unhealthy"
2023-12-19,238,"Very Unhealthy","Very Unhealthy"
2023-12-20,229,"Very Unhealthy","Very Unhealthy"
2023-12-21,228,"Very Unhealthy","Very Unhealthy"
2023-12-22,246,"Very Unhealthy","Very Unhealthy"
2023-12-23,263,"Hazardous","Very Unhealthy"
2023-12-24,239,"Very Unhealthy","Very Unhealthy"
2023-12-25,260,"Very Unhealthy","Very Unhealthy"
2023-12-26,258,"Very Unhealthy","Very Unhealthy"
2023-12-27,286,"Hazardous","Very Unhealthy"
2023-12-28,225,"Very Unhealthy","Very Unhealthy"
2023-12-29,247,"Very Unhealthy","Very Unhealthy"
2023-12-30,210,"Very Unhealthy","Very Unhealthy"
2023-12-31,242,"Very Unhealthy","Very Unhealthy"
2024-01-01,276,"Very Unhealthy","Very Unhealthy"
2024-01-02,283,"Very Unhealthy","Very Unhealthy"
2024-01-03,248,"Very Unhealthy","Very Unhealthy"
2024-01-04,303,"Very Unhealthy","Hazardous"
2024-01-05,252,"Very Unhealthy","Very Unhealthy"
2024-01-06,317,"Hazardous","Hazardous"
2024-01-07,239,"Very Unhealthy","Very Unhealthy"
2024-01-08,293,"Very Unhealthy","Very Unhealthy"
2024-01-09,298,"Very Unhealthy","Very Unhealthy"
2024-01-10,301,"Very Unhealthy","Hazardous"
2024-01-11,292,"Very Unhealthy","Very Unhealthy"
2024-01-12,257,"Very Unhealthy","Very Unhealthy"
2024-01-13,233,"Very Unhealthy","Very Unhealthy"
2024-01-14,230,"Very Unhealthy","Very Unhealthy"
2024-01-15,249,"Very Unhealthy","Very Unhealthy"
2024-01-16,289,"Very Unhealthy","Very Unhealthy"
2024-01-17,291,"Very Unhealthy","Very Unhealthy"
2024-01-18,287,"Very Unhealthy","Very Unhealthy"
2024-01-19,314,"Hazardous","Hazardous"
2024-01-20,311,"Hazardous","Hazardous"
2024-01-21,339,"Hazardous","Hazardous"
2024-01-22,323,"Hazardous","Hazardous"
2024-01-23,393,"Hazardous","Hazardous"
2024-01-24,316,"Very Unhealthy","Hazardous"
2024-01-25,443,"Hazardous","Hazardous"
2024-01-26,336,"Hazardous","Hazardous"
2024-01-27,274,"Very Unhealthy","Very Unhealthy"
2024-01-28,239,"Very Unhealthy","Very Unhealthy"
2024-01-29,259,"Very Unhealthy","Very Unhealthy"
2024-01-30,484,"Hazardous","Hazardous"
2024-01-31,329,"Hazardous","Hazardous"
2024-02-01,302,"Hazardous","Hazardous"
2024-02-02,206,"Unhealthy","Very Unhealthy"
2024-02-03,234,"Very Unhealthy","Very Unhealthy"
2024-02-04,326,"Very Unhealthy","Hazardous"
2024-02-05,301,"Hazardous","Hazardous"
2024-02-06,230,"Very Unhealthy","Very Unhealthy"
2024-02-07,234,"Unhealthy","Very Unhealthy"
2024-02-08,205,"Unhealthy","Very Unhealthy"
2024-02-09,206,"Very Unhealthy","Very Unhealthy"
2024-02-10,253,"Very Unhealthy","Very Unhealthy"
2024-02-11,259,"Very Unhealthy","Very Unhealthy"
2024-02-12,265,"Very Unhealthy","Very Unhealthy"
2024-02-13,318,"Hazardous","Hazardous"
2024-02-14,371,"Hazardous","Hazardous"
2024-02-15,367,"Very Unhealthy","Hazardous"
2024-02-16,239,"Very Unhealthy","Very Unhealthy"
2024-02-17,234,"Very Unhealthy","Very Unhealthy"
2024-02-18,460,"Hazardous","Hazardous"
2024-02-19,356,"Hazardous","Hazardous"
2024-02-20,248,"Unhealthy","Very Unhealthy"
2024-02-21,177,"Unhealthy","Unhealthy"
2024-02-22,167,"Unhealthy","Unhealthy"
2024-02-23,165,"Unhealthy","Unhealthy"
2024-02-24,180,"Unhealthy","Unhealthy"
2024-02-25,158,"Unhealthy","Unhealthy"
2024-02-26,165,"Unhealthy","Unhealthy"
2024-02-27,204,"Very Unhealthy","Very Unhealthy"
2024-02-28,340,"Hazardous","Hazardous"
2024-02-29,323,"Hazardous","Hazardous"
2024-03-01,204,"Very Unhealthy","Very Unhealthy"
2024-03-02,230,"Very Unhealthy","Very Unhealthy"
2024-03-03,247,"Very Unhealthy","Very Unhealthy"
2024-03-04,195,"Unhealthy","Unhealthy"
2024-03-05,184,"Very Unhealthy","Unhealthy"
2024-03-06,223,"Unhealthy","Very Unhealthy"
2024-03-07,208,"Unhealthy","Very Unhealthy"
2024-03-08,212,"Unhealthy","Very Unhealthy"
2024-03-09,249,"Unhealthy","Very Unhealthy"
2024-03-10,258,"Unhealthy","Very Unhealthy"
2024-03-11,232,"Very Unhealthy","Very Unhealthy"
2024-03-12,365,"Unhealthy","Hazardous"
2024-03-13,174,"Unhealthy","Unhealthy"
2024-03-14,173,"Unhealthy","Unhealthy"
2024-03-15,222,"Unhealthy","Very Unhealthy"
2024-03-16,192,"Unhealthy","Unhealthy"
2024-03-17,182,"Unhealthy","Unhealthy"
2024-03-18,248,"Unhealthy","Very Unhealthy"
2024-03-19,245,"Unhealthy","Very Unhealthy"
2024-03-20,211,"Unhealthy","Very Unhealthy"
2024-03-21,152,"Unhealthy","Unhealthy"
2024-03-22,195,"Unhealthy","Unhealthy"
2024-03-23,202,"Unhealthy","Very Unhealthy"
2024-03-24,155,"Unhealthy","Unhealthy"
2024-03-25,177,"Unhealthy","Unhealthy"
2024-03-26,132,"Unhealthy","Unhealthy for Sensitive Groups"
2024-03-27,192,"Unhealthy","Unhealthy"
2024-03-28,181,"Unhealthy","Unhealthy"
2024-03-29,197,"Unhealthy","Unhealthy"
2024-03-30,157,"Unhealthy","Unhealthy"
2024-03-31,129,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-04-01,153,"Unhealthy","Unhealthy"
2024-04-02,160,"Unhealthy","Unhealthy"
2024-04-03,159,"Unhealthy","Unhealthy"
2024-04-04,158,"Unhealthy","Unhealthy"
2024-04-05,164,"Unhealthy","Unhealthy"
2024-04-06,163,"Unhealthy","Unhealthy"
2024-04-07,164,"Unhealthy","Unhealthy"
2024-04-08,175,"Unhealthy","Unhealthy"
2024-04-09,196,"Unhealthy","Unhealthy"
2024-04-10,222,"Very Unhealthy","Very Unhealthy"
2024-04-11,180,"Unhealthy","Unhealthy"
2024-04-12,178,"Unhealthy","Unhealthy"
2024-04-13,197,"Very Unhealthy","Unhealthy"
2024-04-14,205,"Unhealthy","Very Unhealthy"
2024-04-15,204,"Unhealthy","Very Unhealthy"
2024-04-16,158,"Unhealthy","Unhealthy"
2024-04-17,164,"Unhealthy","Unhealthy"
2024-04-18,156,"Unhealthy","Unhealthy"
2024-04-19,153,"Unhealthy","Unhealthy"
2024-04-20,142,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-04-21,137,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-04-22,155,"Unhealthy","Unhealthy"
2024-04-23,155,"Unhealthy","Unhealthy"
2024-04-24,161,"Unhealthy","Unhealthy"
2024-04-25,170,"Unhealthy","Unhealthy"
2024-04-26,160,"Unhealthy","Unhealthy"
2024-04-27,155,"Unhealthy","Unhealthy"
2024-04-28,158,"Unhealthy","Unhealthy"
2024-04-29,159,"Unhealthy","Unhealthy"
2024-04-30,161,"Unhealthy","Unhealthy"
2024-05-01,136,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-02,150,"Unhealthy","Unhealthy for Sensitive Groups"
2024-05-03,170,"Unhealthy","Unhealthy"
2024-05-04,161,"Unhealthy","Unhealthy"
2024-05-05,135,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-06,129,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-07,143,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-08,168,"Unhealthy","Unhealthy"
2024-05-09,182,"Unhealthy","Unhealthy"
2024-05-10,155,"Unhealthy","Unhealthy"
2024-05-11,136,"Unhealthy","Unhealthy for Sensitive Groups"
2024-05-12,163,"Unhealthy","Unhealthy"
2024-05-13,198,"Unhealthy","Unhealthy"
2024-05-14,147,"Unhealthy","Unhealthy for Sensitive Groups"
2024-05-15,159,"Unhealthy","Unhealthy"
2024-05-16,148,"Unhealthy","Unhealthy for Sensitive Groups"
2024-05-17,138,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-18,114,"Moderate","Unhealthy for Sensitive Groups"
2024-05-19,171,"Unhealthy","Unhealthy"
2024-05-20,159,"Unhealthy","Unhealthy"
2024-05-21,181,"Unhealthy for Sensitive Groups","Unhealthy"
2024-05-22,139,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-23,196,"Unhealthy","Unhealthy"
2024-05-24,161,"Unhealthy","Unhealthy"
2024-05-25,145,"Unhealthy","Unhealthy for Sensitive Groups"
2024-05-26,67,"Moderate","Moderate"
2024-05-27,49,"Good","Good"
2024-05-28,85,"Moderate","Moderate"
2024-05-29,141,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-30,138,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-05-31,131,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-01,130,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-02,122,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-03,101,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-04,147,"Unhealthy","Unhealthy for Sensitive Groups"
2024-06-05,148,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-06,143,"Unhealthy","Unhealthy for Sensitive Groups"
2024-06-07,168,"Unhealthy","Unhealthy"
2024-06-08,139,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-09,119,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-10,153,"Unhealthy","Unhealthy"
2024-06-11,156,"Unhealthy","Unhealthy"
2024-06-12,112,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-13,124,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-14,145,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-15,141,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-16,106,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-17,97,"Moderate","Moderate"
2024-06-18,97,"Moderate","Moderate"
2024-06-19,73,"Moderate","Moderate"
2024-06-20,80,"Moderate","Moderate"
2024-06-21,115,"Moderate","Unhealthy for Sensitive Groups"
2024-06-22,110,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-23,133,"Unhealthy","Unhealthy for Sensitive Groups"
2024-06-24,92,"Moderate","Moderate"
2024-06-25,98,"Moderate","Moderate"
2024-06-26,132,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-06-27,104,"Moderate","Unhealthy for Sensitive Groups"
2024-06-28,77,"Moderate","Moderate"
2024-06-29,104,"Moderate","Unhealthy for Sensitive Groups"
2024-06-30,101,"Moderate","Unhealthy for Sensitive Groups"
2024-07-01,117,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-02,132,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-03,111,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-04,104,"Moderate","Unhealthy for Sensitive Groups"
2024-07-05,106,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-06,98,"Moderate","Moderate"
2024-07-07,109,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-08,101,"Moderate","Unhealthy for Sensitive Groups"
2024-07-09,113,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-10,102,"Moderate","Unhealthy for Sensitive Groups"
2024-07-11,96,"Moderate","Moderate"
2024-07-12,120,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-13,115,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-14,110,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-15,88,"Moderate","Moderate"
2024-07-16,88,"Moderate","Moderate"
2024-07-17,120,"Unhealthy for Sensitive Groups","Unhealthy for Sensitive Groups"
2024-07-18,110,"Moderate","Unhealthy for Sensitive Groups"
2024-07-19,82,"Moderate","Moderate"
2024-07-20,76,"Moderate","Moderate"
